filename,Site_Type,Site_Name,Site_Code,species_richness,Year,ACI_11k,ACI_24k,ADI,AEI,BI_11k,BI_24k,H,NDSI,NP_11k,NP_24k
AO_FD_SD02_20200220_070000-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,120.4144722,307.7086988,2.301865,0.021089,7.334697774,6.646364934,0.947373236,0.905199794,19,55
AO_FD_SD02_20200220_070000-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,118.6512257,306.0961448,2.301491,0.025982,6.402735283,5.917481294,0.955924799,0.880681808,17,54
AO_FD_SD02_20200220_070000-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,117.2178199,303.9000949,2.302272,0.013778,5.965304801,5.631547019,0.959540509,0.869514726,20,56
AO_FD_SD02_20200220_072000-1,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,123.3054765,309.762099,2.275522,0.124155,9.827204724,8.982306367,0.917877354,0.891252808,19,53
AO_FD_SD02_20200220_072000-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,121.28083,307.5372976,2.295564,0.06377,9.389287831,9.086597317,0.920991977,0.92503789,17,52
AO_FD_SD02_20200220_072000-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,119.1928586,306.2615401,2.299367,0.042995,8.767567853,8.403329972,0.933221392,0.905130896,18,55
AO_FD_SD02_20200220_072000-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,121.1197601,308.8980153,2.299003,0.045383,9.202881373,8.843687562,0.924881586,0.888596899,18,52
AO_FD_SD02_20200220_072000-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,120.7480561,306.8863798,2.298393,0.048922,9.31814471,8.764614158,0.927600198,0.88310766,19,55
AO_FD_SD02_20200220_072000-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,122.3885424,308.8115934,2.301011,0.030632,9.658676579,9.108666619,0.924708541,0.916864358,15,55
AO_FD_SD02_20200220_075000-1,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,120.565244,307.9221576,2.301603,0.024584,6.896868609,6.481390163,0.95185179,0.622724403,22,59
AO_FD_SD02_20200220_075000-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,121.6046056,309.0348087,2.294743,0.070744,6.405710102,6.14313785,0.957912471,0.907700673,20,58
AO_FD_SD02_20200220_075000-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,121.6046056,309.0348087,2.294743,0.070744,6.405710102,6.14313785,0.957912471,0.907700673,20,58
AO_FD_SD02_20200220_075000-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,117.7587707,303.8854787,2.29856,0.049736,5.986205209,5.689766036,0.962577368,0.873919747,22,59
AO_FD_SD02_20200220_075000-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,117.7587707,303.8854787,2.29856,0.049736,5.986205209,5.689766036,0.962577368,0.873919747,22,59
AO_FD_SD02_20200220_075000-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,6,2020,120.8442558,307.5863445,2.302511,0.006728,4.954890718,4.641169866,0.966755618,0.724666722,18,57
AO_FD_SD02_20200220_075000-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,120.8442558,307.5863445,2.302511,0.006728,4.954890718,4.641169866,0.966755618,0.724666722,18,57
AO_FD_SD02_20200220_075000-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,125.1892902,314.6392105,2.301507,0.025885,6.009411478,5.296804026,0.95095844,0.912411766,20,54
AO_FD_SD02_20200220_075000-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,6,2020,125.1892902,314.6392105,2.301507,0.025885,6.009411478,5.296804026,0.95095844,0.912411766,20,54
AO_FD_SD02_20200220_075000-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,124.513107,313.7769555,2.302424,0.010093,5.634392628,4.970416996,0.961746074,0.919270982,17,52
AO_FD_SD02_20200220_075000-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,124.513107,313.7769555,2.302424,0.010093,5.634392628,4.970416996,0.961746074,0.919270982,17,52
AO_FD_SD02_20200220_080000-1,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,122.2007548,311.6823085,2.301734,0.02291,6.475885829,5.868768745,0.944682295,0.933334508,16,50
AO_FD_SD02_20200220_080000-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,6,2020,125.4836397,314.7793781,2.294055,0.072763,8.059938954,7.587988834,0.933480061,0.968060304,17,55
AO_FD_SD02_20200220_080000-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,6,2020,124.7623154,312.2455512,2.296978,0.058695,9.736945214,8.543979191,0.918165393,0.968180474,20,50
AO_FD_SD02_20200220_080000-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,122.8856248,312.3174324,2.297492,0.055963,9.330563827,7.538195151,0.929862753,0.964498731,20,56
AO_FD_SD02_20200220_080000-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,121.8662393,309.808751,2.301888,0.02089,7.59437437,6.807152731,0.933261405,0.962453804,18,52
AO_FD_SD02_20200220_080000-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,123.5400968,313.4010742,2.302049,0.018254,6.719872187,5.924968903,0.945471321,0.956215592,18,54
AO_FD_SD02_20200220_081500-1,Restored_FD,Aroli_FD_Removed,AO_FD_1,2,2020,121.6985491,309.0457749,2.302219,0.015205,8.23716382,7.882479319,0.937121939,0.968895424,19,53
AO_FD_SD02_20200220_081500-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,2,2020,123.5341524,310.6331002,2.302232,0.015033,8.166367327,7.846711853,0.943246433,0.93556592,18,53
AO_FD_SD02_20200220_081500-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,121.3252151,309.4047241,2.301862,0.021334,7.04208193,6.598997876,0.954226354,0.909236238,24,53
AO_FD_SD02_20200220_081500-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,121.867818,310.0152513,2.302252,0.014408,6.15170305,5.619865189,0.960872529,0.916958008,16,50
AO_FD_SD02_20200220_081500-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,119.7517761,309.3715362,2.302516,0.006541,4.146796703,3.970282882,0.965010191,0.900892897,22,55
AO_FD_SD02_20200220_081500-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,118.0346638,306.5810577,2.302277,0.013867,4.935734284,4.417697743,0.962487869,0.897498875,20,53
AO_FD_SD02_20200221_063000-1,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,117.580912,304.3698648,2.302241,0.014592,6.004582385,5.826878215,0.960340255,0.499521272,19,53
AO_FD_SD02_20200221_063000-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,118.4251348,305.4610486,2.302412,0.010263,5.869858933,5.607027677,0.96503094,0.583993369,17,54
AO_FD_SD02_20200221_063000-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,117.3777122,304.3427175,2.302504,0.007117,5.441558983,5.134986633,0.972480838,0.586060324,18,59
AO_FD_SD02_20200221_063000-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,119.5192642,307.8714527,2.302393,0.011024,5.412187106,5.031228245,0.9681953,0.519119894,19,55
AO_FD_SD02_20200221_063000-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,116.412151,302.879684,2.302448,0.009255,5.218172855,5.00104576,0.969113022,0.82689188,17,54
AO_FD_SD02_20200221_063000-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,117.3866315,304.7203285,2.30255,0.004598,5.553952958,5.196213114,0.966982933,0.325319615,15,46
AO_FD_SD02_20200221_064000-1,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,117.0845344,304.1849401,2.014649,0.398626,6.512175165,6.157529802,0.93957387,-0.441141174,18,59
AO_FD_SD02_20200221_064000-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,119.1681765,305.1124352,1.945073,0.430722,6.865674141,5.525898747,0.924048697,-0.719410774,16,53
AO_FD_SD02_20200221_064000-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,119.1361346,305.3119187,1.975907,0.413451,7.768215132,7.129973299,0.924684648,-0.12782589,19,52
AO_FD_SD02_20200221_064000-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,6,2020,117.8342545,305.1403246,2.08073,0.342186,7.158249128,5.632944686,0.927220269,-0.504193494,12,49
AO_FD_SD02_20200221_064000-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,117.8317472,304.3608053,1.875413,0.48269,7.529104925,6.542722962,0.905946781,-0.634062362,17,51
AO_FD_SD02_20200221_064000-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,117.9185059,304.3224642,1.906475,0.440821,6.157004152,5.209205391,0.913507479,-0.815724331,19,57
AO_FD_SD02_20200221_064500-1,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,117.7296607,305.7941714,2.290225,0.088019,6.197737845,5.417248058,0.958572866,0.611837368,19,56
AO_FD_SD02_20200221_064500-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,119.3097293,306.474027,2.294046,0.073507,7.514303047,6.099073936,0.952612576,0.580504079,21,57
AO_FD_SD02_20200221_064500-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,119.0428463,304.6664957,2.302308,0.013177,8.176546375,6.586396315,0.955630483,0.657134057,14,48
AO_FD_SD02_20200221_064500-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,119.1531856,305.4614645,2.300543,0.035889,7.877430711,6.749820061,0.943384283,0.352459165,18,51
AO_FD_SD02_20200221_064500-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,119.0420231,305.2921121,2.299998,0.040143,8.19040812,6.703049688,0.944827732,0.457938327,18,51
AO_FD_SD02_20200221_064500-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,6,2020,119.4522812,306.0397409,2.297135,0.058203,7.495460493,6.46322397,0.942740137,0.585914256,20,59
AO_FD_SD02_20200221_070000-1,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,118.2356162,304.4164858,2.299109,0.046487,9.090453206,7.837872416,0.9455438,0.840105275,20,58
AO_FD_SD02_20200221_070000-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,119.2148615,305.8430836,2.291056,0.083995,9.275176879,5.534055457,0.942530802,0.929007063,14,55
AO_FD_SD02_20200221_070000-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,119.6294478,308.0341588,2.167584,0.286982,15.06002803,10.9635701,0.844537269,0.989316273,14,48
AO_FD_SD02_20200221_070000-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,121.6847074,308.3855222,2.136906,0.311104,13.5524966,8.836187433,0.881558291,0.985535945,17,54
AO_FD_SD02_20200221_070000-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,119.0217698,305.0509045,2.301521,0.025658,8.163849839,6.829372195,0.94230133,0.908603805,14,52
AO_FD_SD02_20200221_070000-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,122.2680857,310.0878106,2.302219,0.014958,10.14187949,8.197650206,0.929245111,0.9313249,18,58
AO_FD_SD02_20200221_072000-1,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,118.9381192,305.2590897,2.294923,0.067751,6.058511121,5.763780526,0.956395207,0.712941068,18,57
AO_FD_SD02_20200221_072000-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,118.6510286,305.0989094,2.226665,0.211748,6.045352863,5.717735039,0.960946096,0.498515593,20,55
AO_FD_SD02_20200221_072000-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,116.7641338,302.9449747,2.302436,0.009554,5.474842857,5.187113242,0.965377401,0.783102445,20,54
AO_FD_SD02_20200221_072000-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,118.1790819,305.2670256,2.30256,0.003866,5.383778583,5.07897938,0.968249159,0.788041783,16,49
AO_FD_SD02_20200221_072000-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,116.8444479,303.4784958,2.302534,0.005621,5.286428644,5.053623249,0.967133764,0.796651897,20,55
AO_FD_SD02_20200221_072000-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,118.3977779,304.6394442,2.302511,0.00675,5.827094601,4.68481962,0.966831669,0.76634357,20,56
AO_FD_SD02_20200221_073000-1,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,120.8128293,306.8113776,2.302248,0.014303,8.289706903,7.514502689,0.954019546,0.902150866,20,51
AO_FD_SD02_20200221_073000-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,118.9136249,306.0138415,2.302419,0.010065,6.685275124,6.247730227,0.967959896,0.802232663,19,57
AO_FD_SD02_20200221_073000-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,116.9655688,303.0182345,2.302507,0.006833,6.329833687,6.085519473,0.966828606,0.836140986,16,54
AO_FD_SD02_20200221_073000-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,118.7101827,305.4262243,2.302512,0.006801,5.391018832,5.041648617,0.96853429,0.843628315,20,59
AO_FD_SD02_20200221_073000-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,122.1650726,309.7323617,2.302202,0.015359,7.021501007,6.580603485,0.961132318,0.870514444,18,52
AO_FD_SD02_20200221_073000-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,120.2903883,306.4237614,2.302472,0.008388,6.13412773,5.667084059,0.967848963,0.846334147,16,53
AO_FD_SD02_20200221_073500-1,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,121.3124919,308.5677452,2.300201,0.03865,7.548750442,7.393541846,0.935441867,0.969809462,20,54
AO_FD_SD02_20200221_073500-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,121.9650834,308.339022,2.300812,0.033641,7.515011991,7.233596495,0.948791646,0.898392503,15,52
AO_FD_SD02_20200221_073500-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,118.9226961,305.7029972,2.300563,0.035663,6.611922621,6.392767127,0.954105993,0.930841388,19,54
AO_FD_SD02_20200221_073500-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,126.5873879,311.8883625,2.300356,0.036913,12.12230504,8.354142452,0.925796692,0.950168821,16,48
AO_FD_SD02_20200221_073500-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,129.6204476,316.8738415,2.29744,0.056765,10.12632386,9.652229225,0.924864159,0.978042716,19,53
AO_FD_SD02_20200221_073500-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,126.5162509,312.9202391,2.30087,0.032803,9.231258098,8.803487815,0.934823266,0.817184636,22,59
AO_FD_SD02_20200221_074000-1,Restored_FD,Aroli_FD_Removed,AO_FD_1,1,2020,121.2855028,306.8006704,2.302275,0.013832,7.539310862,6.947887245,0.953122787,0.923398849,18,56
AO_FD_SD02_20200221_074000-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,2,2020,116.3161318,302.3268914,2.302056,0.017832,5.783463792,5.195686392,0.962546753,0.780325187,18,53
AO_FD_SD02_20200221_074000-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,116.7338674,303.323489,2.302482,0.007964,4.72476802,4.478837314,0.96641538,0.864104428,19,52
AO_FD_SD02_20200221_074000-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,118.6399556,305.0415831,2.30247,0.008568,4.928368779,4.441360318,0.966328876,0.867543178,19,50
AO_FD_SD02_20200221_074000-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,115.8441885,301.7702023,2.30053,0.035358,5.114014675,4.605433128,0.962282712,0.831189276,18,57
AO_FD_SD02_20200221_074000-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,117.0373616,303.8066548,2.302499,0.007293,4.805252669,4.440193419,0.967452681,0.815352651,16,53
AO_FD_SD02_20200221_082500-1,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,121.6981358,307.5584398,2.301718,0.023169,7.558867126,7.342927564,0.956058939,0.908524955,17,52
AO_FD_SD02_20200221_082500-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,1,2020,125.7104674,312.415324,2.302104,0.016852,7.79457559,7.462127936,0.953493624,0.902078391,17,48
AO_FD_SD02_20200221_082500-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,125.7104674,312.415324,2.302104,0.016852,7.79457559,7.462127936,0.953493624,0.902078391,17,48
AO_FD_SD02_20200221_082500-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,124.4684756,310.7829928,2.302368,0.011276,7.390055639,7.117203064,0.953776276,0.889388166,20,56
AO_FD_SD02_20200221_082500-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,1,2020,124.4684756,310.7829928,2.302368,0.011276,7.390055639,7.117203064,0.953776276,0.889388166,20,56
AO_FD_SD02_20200221_082500-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,2,2020,126.701581,312.8146331,2.302,0.01858,7.91012781,7.574301855,0.953722333,0.897055545,19,56
AO_FD_SD02_20200221_082500-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,126.701581,312.8146331,2.302,0.01858,7.91012781,7.574301855,0.953722333,0.897055545,19,56
AO_FD_SD02_20200221_082500-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,126.5578025,312.7988464,2.302053,0.017855,7.408204517,7.05365658,0.953233717,0.933050369,20,52
AO_FD_SD02_20200221_082500-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,2,2020,126.5578025,312.7988464,2.302053,0.017855,7.408204517,7.05365658,0.953233717,0.933050369,20,52
AO_FD_SD02_20200221_082500-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,126.5578025,312.7988464,2.302053,0.017855,7.408204517,7.05365658,0.953233717,0.933050369,20,52
AO_FD_SD02_20200221_082500-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,2,2020,124.397703,311.0305973,2.302445,0.009285,7.067737032,6.446535452,0.963042838,0.892712655,21,55
AO_FD_SD02_20200221_083000-1,Restored_FD,Aroli_FD_Removed,AO_FD_1,2,2020,118.5617307,305.4778016,2.30248,0.008229,4.54435384,4.220084435,0.971480557,0.852816012,20,55
AO_FD_SD02_20200221_083000-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,2,2020,118.2296191,305.0665627,2.301112,0.030496,4.613915736,4.305809083,0.971413413,0.679125799,20,51
AO_FD_SD02_20200221_083000-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,116.3175806,303.4375953,2.277048,0.125744,5.807499506,5.211549757,0.930851215,-0.572732267,21,53
AO_FD_SD02_20200221_083000-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,118.5127776,305.5241028,2.270695,0.139974,3.444588809,2.996296835,0.916664271,-0.818298876,16,50
AO_FD_SD02_20200221_083000-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,119.12736,305.8524618,2.292279,0.080212,4.897417845,4.626512081,0.951468016,-0.321388081,20,54
AO_FD_SD02_20200221_083000-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,2,2020,119.1136293,306.1274549,2.302531,0.005744,4.785492506,4.469105287,0.966926111,0.832546772,17,54
AO_FD_SD02_20200222_060000-1,Restored_FD,Aroli_FD_Removed,AO_FD_1,2,2020,114.0658222,301.7953002,2.302584,0.000611,2.118549723,1.760916722,0.981485279,0.297789009,21,56
AO_FD_SD02_20200222_060000-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,114.7477018,302.3163048,2.302564,0.003487,2.128185013,1.804150613,0.981601916,0.571178118,23,58
AO_FD_SD02_20200222_060000-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,2,2020,116.1000981,302.5027139,2.302487,0.007339,3.247033829,2.926950013,0.980728296,0.681717096,17,49
AO_FD_SD02_20200222_060000-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,115.5407136,302.4200182,2.302382,0.010758,3.638071064,3.315616364,0.977132726,0.807299608,15,49
AO_FD_SD02_20200222_060000-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,115.1100281,301.6811117,2.302518,0.006054,3.143947926,2.852873923,0.981748236,0.720506291,21,56
AO_FD_SD02_20200222_060000-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,114.723045,301.1974215,2.302526,0.005151,2.234785149,1.948627314,0.983097281,0.566234726,21,59
AO_FD_SD02_20200222_062000-1,Restored_FD,Aroli_FD_Removed,AO_FD_1,1,2020,122.5077673,309.2506039,2.301708,0.023252,8.307717915,6.111176923,0.935843005,0.96737657,11,50
AO_FD_SD02_20200222_062000-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,2,2020,117.6395244,304.1294437,2.302583,0.001074,4.045112081,3.60568454,0.976963281,0.840483581,16,53
AO_FD_SD02_20200222_062000-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,120.1796236,306.5962762,2.302566,0.003491,4.290087578,4.065634531,0.976670364,0.880914971,20,60
AO_FD_SD02_20200222_062000-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,119.9292806,306.6222517,2.302463,0.008717,4.066898873,3.675911423,0.978325079,0.865564281,21,53
AO_FD_SD02_20200222_062000-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,118.4899586,305.2720924,2.30258,0.001682,3.838441146,3.484093571,0.979914328,0.84089228,21,55
AO_FD_SD02_20200222_062000-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,116.3821041,303.896003,2.302581,0.001488,2.528242747,2.267651792,0.981997309,0.751342617,21,56
AO_FD_SD02_20200222_064500-1,Restored_FD,Aroli_FD_Removed,AO_FD_1,2,2020,116.0756037,302.0174878,2.274842,0.130253,3.567694703,3.315854859,0.954453277,-0.592450688,21,58
AO_FD_SD02_20200222_064500-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,115.3677328,300.660559,2.225768,0.215448,3.829144933,3.515971375,0.955662845,-0.383649256,21,53
AO_FD_SD02_20200222_064500-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,116.0475907,301.8724003,2.292469,0.078142,3.294154688,3.049255569,0.963515584,-0.393197969,21,57
AO_FD_SD02_20200222_064500-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,116.1438878,301.6001009,2.271075,0.137849,3.51796172,3.253299404,0.963491346,-0.430351311,25,65
AO_FD_SD02_20200222_064500-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,116.1319186,301.4131036,2.280002,0.119097,4.006471631,3.723275823,0.964989703,-0.352309994,19,54
AO_FD_SD02_20200222_064500-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,5,2020,116.7324437,302.5118468,2.290725,0.086351,4.07035727,3.8058315,0.964888291,-0.340673239,21,56
AO_FD_SD02_20200222_071000-1,Restored_FD,Aroli_FD_Removed,AO_FD_1,2,2020,123.6981479,310.3857364,2.293986,0.073195,9.686044591,8.922251184,0.933174615,0.980347805,19,55
AO_FD_SD02_20200222_071000-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,121.8625742,309.020202,2.300526,0.036118,9.148627553,8.21452726,0.929561444,0.978520564,19,49
AO_FD_SD02_20200222_071000-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,120.9315191,307.6387209,2.301962,0.019727,8.961594552,8.088116887,0.930097019,0.978664648,19,52
AO_FD_SD02_20200222_071000-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,119.7706146,307.2168954,2.300574,0.035405,6.965298401,6.464469506,0.957943712,0.952463167,20,54
AO_FD_SD02_20200222_071000-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,119.175597,305.4768486,2.300777,0.033394,7.614881196,7.209537569,0.944717396,0.957216932,18,51
AO_FD_SD02_20200222_071000-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,4,2020,119.6335544,306.0045248,2.301364,0.027229,8.350403473,7.760171417,0.944565969,0.938013971,18,54
AO_FD_SD02_20200222_071500-1,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,120.487362,308.2367079,2.302047,0.018411,7.868494975,6.799911892,0.942741089,0.957128306,16,53
AO_FD_SD02_20200222_071500-2,Restored_FD,Aroli_FD_Removed,AO_FD_1,2,2020,117.9429618,304.7476495,2.298587,0.049716,7.286494197,6.262811222,0.95107329,0.767249319,18,52
AO_FD_SD02_20200222_071500-3,Restored_FD,Aroli_FD_Removed,AO_FD_1,2,2020,117.1299632,303.7579639,2.301629,0.024452,7.549899238,7.197738431,0.943427832,0.965318457,19,54
AO_FD_SD02_20200222_071500-4,Restored_FD,Aroli_FD_Removed,AO_FD_1,1,2020,119.445514,306.1439155,2.30239,0.011121,7.920992078,7.281443459,0.940131872,0.966628062,15,47
AO_FD_SD02_20200222_071500-5,Restored_FD,Aroli_FD_Removed,AO_FD_1,2,2020,118.2818478,304.7590894,2.302472,0.00837,7.471884462,7.247197967,0.953263427,0.924220751,20,52
AO_FD_SD02_20200222_071500-6,Restored_FD,Aroli_FD_Removed,AO_FD_1,3,2020,128.0152522,314.1772552,2.302214,0.015037,9.315024379,8.188665826,0.942052023,0.96170749,16,52
